,line_cd,station_cd1,station_cd2
1966,0,3100502,1162317
1967,0,9962209,1162317
1968,0,3100502,3100104
1969,0,9962209,3100104
1970,0,9962209,3100502
1971,0,9961911,1162503
1972,0,9962303,1162503
1973,0,9962303,9961911
1974,0,3500103,1162506
1975,0,9962201,1162506
1976,0,9962201,3500103
1977,0,9961816,1162605
1978,0,3200713,1162610
1979,0,1162701,1162614
1980,0,1162801,1162626
1981,0,3200114,1162702
1982,0,3200401,1162702
1983,0,3200401,3200114
1984,0,3200202,1162802
1985,0,3200203,1162803
1986,0,9962113,1164102
1987,0,3102002,1164103
1988,0,3100505,1164104
1989,0,3500211,3100101
1990,0,9961810,3100101
1991,0,9962005,3100101
1992,0,9962206,3100101
1993,0,9961810,3500211
1994,0,9962005,3500211
1995,0,9962206,3500211
1996,0,9962005,9961810
1997,0,9962206,9961810
1998,0,9962206,9962005
1999,0,9962207,3100102
2000,0,9962307,3100102
2001,0,9962307,9962207
2002,0,3100501,3100103
2003,0,3100503,3100105
2004,0,3100504,3100106
2005,0,3102001,3100106
2006,0,3102001,3100504
2007,0,3101201,3100315
2008,0,3102201,3100316
2009,0,3102101,3100510
2010,0,3102401,3102103
2011,0,3200725,3102208
2012,0,9962114,3102301
2013,0,3200701,3200101
2014,0,3200705,3200103
2015,0,9962310,3200103
2016,0,9962310,3200705
2017,0,3200706,3200104
2018,0,3200906,3200104
2019,0,9962909,3200104
2020,0,3200906,3200706
2021,0,9962909,3200706
2022,0,9962909,3200906
2023,0,9962911,3200105
2024,0,9962811,3200106
2025,0,9962913,3200106
2026,0,9962913,9962811
2027,0,9962930,3200113
2028,0,9961701,3200124
2029,0,3200201,3200128
2030,0,3200601,3200137
2031,0,9961601,3200715
2032,0,9961820,3200715
2033,0,9961820,9961601
2034,0,3500210,3200901
2035,0,9962205,3200901
2036,0,9962205,3500210
2037,0,3300301,3300120
2038,0,9962614,3300128
2039,0,9965207,3300135
2040,0,3300801,3300138
2041,0,9961912,3300138
2042,0,9961912,3300801
2043,0,3300802,3300139
2044,0,9962304,3300139
2045,0,9962304,3300802
2046,0,3300803,3300140
2047,0,9961807,3300140
2048,0,9961807,3300803
2049,0,9962002,3300804
2050,0,3400202,3400102
2051,0,3400203,3400103
2052,0,3400325,3400103
2053,0,3400325,3400203
2054,0,9962602,3400210
2055,0,3400701,3400211
2056,0,9962609,3400318
2057,0,3400809,3400322
2058,0,9961804,3400324
2059,0,9962606,3400802
2060,0,9961908,3400811
2061,0,9962301,3400811
2062,0,9962301,9961908
2063,0,9962402,3500209
2064,0,9962105,3500208
2065,0,9962605,9961401
2066,0,9961801,9961404
2067,0,9962003,9961808
2068,0,9962107,9961808
2069,0,9962107,9962003
2070,0,9962405,9961809
2071,0,9962006,9961811
2072,0,9962613,9961901
2073,0,9965204,9961903
2074,0,9962109,9961913
2075,0,9962408,9961914
2076,0,9962208,9961915
2077,0,9962802,9961918
2078,0,9962510,9962011
2079,0,9962501,9962101
2080,0,9962203,9962106
2081,0,9962305,9962108
2082,0,9965210,9962111
2083,0,9962403,9962204
2084,0,9965211,9962210
2085,0,9962406,9962306
2086,0,9962901,9962308
2087,0,9965208,9962413
2088,0,9962701,9962607
2089,0,9962912,9962810
2090,0,1162509,1160303
2091,0,1162903,1160303
2092,0,1162903,1162509
2093,0,9964901,1160310
2094,0,3400116,1160313
2095,0,3500132,1160313
2096,0,9963001,1160313
2097,0,9964602,1160313
2098,0,9964710,1160313
2099,0,9964801,1160313
2100,0,3500132,3400116
2101,0,9963001,3400116
2102,0,9964602,3400116
2103,0,9964710,3400116
2104,0,9964801,3400116
2105,0,9963001,3500132
2106,0,9964602,3500132
2107,0,9964710,3500132
2108,0,9964801,3500132
2109,0,9964602,9963001
2110,0,9964710,9963001
2111,0,9964801,9963001
2112,0,9964710,9964602
2113,0,9964801,9964602
2114,0,9964801,9964710
2115,0,3500133,1160314
2116,0,9963003,1160314
2117,0,9963003,3500133
2118,0,1160801,1160315
2119,0,9964707,1160315
2120,0,9964707,1160801
2121,0,1161301,1160802
2122,0,9964501,1160803
2123,0,9964608,1160803
2124,0,9964701,1160803
2125,0,9964608,9964501
2126,0,9964701,9964501
2127,0,9964701,9964608
2128,0,9963706,1160805
2129,0,9963708,1160806
2130,0,9963711,1160807
2131,0,9963713,1160808
2132,0,9963717,1160810
2133,0,1163201,1160816
2134,0,1160901,1160821
2135,0,1163301,1160821
2136,0,1163501,1160821
2137,0,9963743,1160821
2138,0,1163301,1160901
2139,0,1163501,1160901
2140,0,9963743,1160901
2141,0,1163501,1163301
2142,0,9963743,1163301
2143,0,9963743,1163501
2144,0,1163101,1160905
2145,0,9964401,1160907
2146,0,9964705,1161302
2147,0,1163518,1161519
2148,0,1161601,1161524
2149,0,9960919,1161524
2150,0,9960919,1161601
2151,0,3400219,1162910
2152,0,3400410,1162910
2153,0,3400410,3400219
2154,0,9963310,1162915
2155,0,9963401,1162915
2156,0,9963401,9963310
2157,0,1163001,1162923
2158,0,1163221,1163004
2159,0,9964201,1163204
2160,0,9963520,1163207
2161,0,9964301,1163207
2162,0,9964301,9963520
2163,0,1163401,1163312
2164,0,9964405,1163312
2165,0,9964405,1163401
2166,0,3400601,3400106
2167,0,3400403,3400108
2168,0,3400501,3400109
2169,0,9961501,3400213
2170,0,3500116,3400401
2171,0,3500206,3500108
2172,0,3500207,3500109
2173,0,3500301,3500112
2174,0,9964902,3500123
2175,0,9964001,9961510
2176,0,9963101,9963006
2177,0,9963701,9963009
2178,0,9963201,9963102
2179,0,9964605,9963102
2180,0,9964605,9963201
2181,0,9963501,9963206
2182,0,9963602,9963210
2183,0,9963301,9963215
2184,0,9963403,9963308
2185,0,9963402,9963309
2186,0,9964601,9963601
2187,0,9964502,9963702
2188,0,9963801,9963740
2189,0,1161820,1160703
2190,0,1161821,1160704
2191,0,1163701,1160704
2192,0,1163701,1161821
2193,0,1163601,1160708
2194,0,3101612,1160708
2195,0,3101708,1160708
2196,0,3101612,1163601
2197,0,3101708,1163601
2198,0,3101708,3101612
2199,0,1163714,1163606
2200,0,3101804,1163608
2201,0,3100707,1163611
2202,0,3101104,1163705
2203,0,3100529,1163710
2204,0,3102017,3100201
2205,0,3102526,3100201
2206,0,3102526,3102017
2207,0,3101101,3100207
2208,0,3101701,3100211
2209,0,3100526,3100214
2210,0,3100328,3100217
2211,0,3100701,3100217
2212,0,3100701,3100328
2213,0,3101801,3100323
2214,0,3102012,3101601
2215,0,3102305,3101601
2216,0,3102601,3101601
2217,0,3102305,3102012
2218,0,3102601,3102012
2219,0,3102601,3102305
2220,0,3102527,3102018
2221,0,3102528,3102019
2222,0,1163901,1151041
2223,0,1163636,1162635
2224,0,1163954,1162635
2225,0,1164001,1162635
2226,0,9965101,1162635
2227,0,1163954,1163636
2228,0,1164001,1163636
2229,0,9965101,1163636
2230,0,1164001,1163954
2231,0,9965101,1163954
2232,0,9965101,1164001
2233,0,3200733,1163617
2234,0,9965001,1163938
2235,0,3200140,1164003
2236,0,3200301,1164003
2237,0,3200501,1164003
2238,0,3200301,3200140
2239,0,3200501,3200140
2240,0,3200501,3200301
2241,0,3200502,3200139
2242,0,3200801,3200742
2243,0,1170401,1161619
2244,0,1170331,1161640
2245,0,1170332,1161641
2246,0,1170101,1161642
2247,0,1170333,1161642
2248,0,1170501,1161642
2249,0,1170333,1170101
2250,0,1170501,1170101
2251,0,1170501,1170333
2252,0,9970101,1170404
2253,0,9964414,1170410
2254,0,1170601,1170110
2255,0,9970201,1170113
2256,0,1170701,1170131
2257,0,1170201,1170145
2258,0,1170828,1170145
2259,0,1170828,1170201
2260,0,9970301,9970205
2261,0,1163119,1160915
2262,0,1163120,1160916
2263,0,1163122,1160919
2264,0,1161001,1160917
2265,0,1163121,1160917
2266,0,1170301,1160917
2267,0,1170901,1160917
2268,0,1171301,1160917
2269,0,1171517,1160917
2270,0,9970601,1160917
2271,0,9970701,1160917
2272,0,1163121,1161001
2273,0,1170301,1161001
2274,0,1170901,1161001
2275,0,1171301,1161001
2276,0,1171517,1161001
2277,0,9970601,1161001
2278,0,9970701,1161001
2279,0,1170301,1163121
2280,0,1170901,1163121
2281,0,1171301,1163121
2282,0,1171517,1163121
2283,0,9970601,1163121
2284,0,9970701,1163121
2285,0,1170901,1170301
2286,0,1171301,1170301
2287,0,1171517,1170301
2288,0,9970601,1170301
2289,0,9970701,1170301
2290,0,1171301,1170901
2291,0,1171517,1170901
2292,0,9970601,1170901
2293,0,9970701,1170901
2294,0,1171517,1171301
2295,0,9970601,1171301
2296,0,9970701,1171301
2297,0,9970601,1171517
2298,0,9970701,1171517
2299,0,9970701,9970601
2300,0,1170302,1161002
2301,0,1170303,1161003
2302,0,1170304,1161004
2303,0,1170305,1161005
2304,0,9970401,1161005
2305,0,9970401,1170305
2306,0,1170419,1163410
2307,0,1170420,1163411
2308,0,1171501,1163411
2309,0,1171501,1170420
2310,0,1170318,1163425
2311,0,1171401,1163425
2312,0,1171401,1170318
2313,0,9970502,1170306
2314,0,1171310,1170307
2315,0,9970501,1170307
2316,0,9970501,1171310
2317,0,1171403,1170319
2318,0,1171001,1170908
2319,0,9970702,9970602
2320,0,9970703,9970603
2321,0,1172001,1161014
2322,0,1171601,1161019
2323,0,1161101,1161020
2324,0,1171602,1161020
2325,0,1171602,1161101
2326,0,9970801,1161109
2327,0,1171629,1161112
2328,0,1171630,1161113
2329,0,1171631,1161114
2330,0,1171446,1161115
2331,0,1171632,1161115
2332,0,1171701,1161115
2333,0,9971001,1161115
2334,0,9971101,1161115
2335,0,9971301,1161115
2336,0,9971401,1161115
2337,0,1171632,1171446
2338,0,1171701,1171446
2339,0,9971001,1171446
2340,0,9971101,1171446
2341,0,9971301,1171446
2342,0,9971401,1171446
2343,0,1171701,1171632
2344,0,9971001,1171632
2345,0,9971101,1171632
2346,0,9971301,1171632
2347,0,9971401,1171632
2348,0,9971001,1171701
2349,0,9971101,1171701
2350,0,9971301,1171701
2351,0,9971401,1171701
2352,0,9971101,9971001
2353,0,9971301,9971001
2354,0,9971401,9971001
2355,0,9971301,9971101
2356,0,9971401,9971101
2357,0,9971401,9971301
2358,0,1171702,1161116
2359,0,9971501,1161116
2360,0,9971601,1161116
2361,0,9971501,1171702
2362,0,9971601,1171702
2363,0,9971601,9971501
2364,0,9971120,1161117
2365,0,9971229,1161117
2366,0,9971229,9971120
2367,0,9971126,1161118
2368,0,9971129,1161119
2369,0,9971133,1161120
2370,0,9971135,1161121
2371,0,9971139,1161122
2372,0,9971141,1161123
2373,0,1171413,1170618
2374,0,1171426,1170735
2375,0,1172030,1170735
2376,0,1172030,1171426
2377,0,1172027,1171423
2378,0,1172028,1171424
2379,0,1172029,1171425
2380,0,9970911,1171707
2381,0,9970515,1172004
2382,0,9971010,9970901
2383,0,9971218,9970901
2384,0,9971509,9970901
2385,0,9971218,9971010
2386,0,9971509,9971010
2387,0,9971509,9971218
2388,0,9971102,9971002
2389,0,9971302,9971002
2390,0,9971402,9971002
2391,0,9971302,9971102
2392,0,9971402,9971102
2393,0,9971402,9971302
2394,0,9971103,9971003
2395,0,9971303,9971003
2396,0,9971403,9971003
2397,0,9971303,9971103
2398,0,9971403,9971103
2399,0,9971403,9971303
2400,0,9971104,9971004
2401,0,9971404,9971004
2402,0,9971404,9971104
2403,0,9971105,9971005
2404,0,9971405,9971005
2405,0,9971405,9971105
2406,0,9971106,9971006
2407,0,9971406,9971006
2408,0,9971406,9971106
2409,0,9971107,9971007
2410,0,9971407,9971007
2411,0,9971701,9971007
2412,0,9971407,9971107
2413,0,9971701,9971107
2414,0,9971701,9971407
2415,0,9971108,9971008
2416,0,9971408,9971008
2417,0,9971408,9971108
2418,0,9971109,9971009
2419,0,9971409,9971009
2420,0,9971409,9971109
2421,0,9971217,9971011
2422,0,9971510,9971011
2423,0,9971510,9971217
2424,0,9971216,9971012
2425,0,9971511,9971012
2426,0,9971511,9971216
2427,0,9971215,9971013
2428,0,9971512,9971013
2429,0,9971512,9971215
2430,0,9971214,9971014
2431,0,9971513,9971014
2432,0,9971513,9971214
2433,0,9971213,9971015
2434,0,9971514,9971015
2435,0,9971514,9971213
2436,0,9971212,9971016
2437,0,9971515,9971016
2438,0,9971515,9971212
2439,0,9971211,9971017
2440,0,9971210,9971018
2441,0,9971309,9971018
2442,0,9971309,9971210
2443,0,9971209,9971019
2444,0,9971310,9971019
2445,0,9971310,9971209
2446,0,9971208,9971020
2447,0,9971311,9971020
2448,0,9971311,9971208
2449,0,9971207,9971021
2450,0,9971312,9971021
2451,0,9971312,9971207
2452,0,9971206,9971022
2453,0,9971313,9971022
2454,0,9971313,9971206
2455,0,9971205,9971023
2456,0,9971314,9971023
2457,0,9971314,9971205
2458,0,9971204,9971024
2459,0,9971315,9971024
2460,0,9971315,9971204
2461,0,9971203,9971025
2462,0,9971316,9971025
2463,0,9971316,9971203
2464,0,9971202,9971026
2465,0,9971317,9971026
2466,0,9971317,9971202
2467,0,9971201,9971027
2468,0,9971318,9971027
2469,0,9971318,9971201
2470,0,9971219,9971110
2471,0,9971410,9971110
2472,0,9971508,9971110
2473,0,9971410,9971219
2474,0,9971508,9971219
2475,0,9971508,9971410
2476,0,9971220,9971111
2477,0,9971411,9971111
2478,0,9971507,9971111
2479,0,9971411,9971220
2480,0,9971507,9971220
2481,0,9971507,9971411
2482,0,9971221,9971112
2483,0,9971412,9971112
2484,0,9971506,9971112
2485,0,9971412,9971221
2486,0,9971506,9971221
2487,0,9971506,9971412
2488,0,9971222,9971113
2489,0,9971413,9971113
2490,0,9971505,9971113
2491,0,9971605,9971113
2492,0,9971413,9971222
2493,0,9971505,9971222
2494,0,9971605,9971222
2495,0,9971505,9971413
2496,0,9971605,9971413
2497,0,9971605,9971505
2498,0,9971223,9971114
2499,0,9971414,9971114
2500,0,9971606,9971114
2501,0,9971414,9971223
2502,0,9971606,9971223
2503,0,9971606,9971414
2504,0,9971224,9971115
2505,0,9971225,9971116
2506,0,9971226,9971117
2507,0,9971227,9971118
2508,0,9971228,9971119
2509,0,9971607,9971415
2510,0,9971608,9971416
2511,0,9971609,9971417
2512,0,9971610,9971418
2513,0,9971611,9971419
2514,0,9971612,9971420
2515,0,9971602,9971502
2516,0,9971603,9971503
2517,0,9971604,9971504
2518,0,1161201,1161128
2519,0,1172401,1161128
2520,0,1172401,1161201
2521,0,1172415,1161215
2522,0,1172416,1161216
2523,0,1170801,1161224
2524,0,1172101,1161224
2525,0,1172101,1170801
2526,0,1172118,1161228
2527,0,1172310,1161229
2528,0,1172201,1161230
2529,0,1170237,1161235
2530,0,1170238,1161236
2531,0,1190201,1161236
2532,0,1190201,1170238
2533,0,1172212,1170217
2534,0,1172301,1172115
2535,0,1172302,1172116
2536,0,9971801,1172403
2537,0,1180325,1180110
2538,0,1180326,1180111
2539,0,1180507,1180225
2540,0,1180302,1180228
2541,0,1180301,1180229
2542,0,1180401,1180229
2543,0,1180401,1180301
2544,0,9980101,1180430
2545,0,1180610,1171006
2546,0,1180613,1180101
2547,0,9980221,1180104
2548,0,1180601,1180201
2549,0,9980201,1180201
2550,0,9980301,1180201
2551,0,9980201,1180601
2552,0,9980301,1180601
2553,0,9980301,9980201
2554,0,9980412,1180209
2555,0,9980416,1180210
2556,0,9980302,9980202
2557,0,9980303,9980203
2558,0,9980401,9980203
2559,0,9980401,9980303
2560,0,1180701,1180657
2561,0,9980805,1180657
2562,0,9980919,1180657
2563,0,9981101,1180657
2564,0,9980805,1180701
2565,0,9980919,1180701
2566,0,9981101,1180701
2567,0,9980919,9980805
2568,0,9981101,9980805
2569,0,9981101,9980919
2570,0,9980512,1180706
2571,0,1180821,1180739
2572,0,1180822,1180740
2573,0,9980610,9980501
2574,0,9980701,9980501
2575,0,9980801,9980501
2576,0,9980901,9980501
2577,0,9981001,9980501
2578,0,9980701,9980610
2579,0,9980801,9980610
2580,0,9980901,9980610
2581,0,9981001,9980610
2582,0,9980801,9980701
2583,0,9980901,9980701
2584,0,9981001,9980701
2585,0,9980901,9980801
2586,0,9981001,9980801
2587,0,9981001,9980901
2588,0,9980807,9980608
2589,0,9980917,9980608
2590,0,9980917,9980807
2591,0,9980804,9980609
2592,0,9980920,9980609
2593,0,9981102,9980609
2594,0,9980920,9980804
2595,0,9981102,9980804
2596,0,9981102,9980920
2597,0,9980902,9980802
2598,0,9981002,9980802
2599,0,9981104,9980802
2600,0,9981206,9980802
2601,0,9981002,9980902
2602,0,9981104,9980902
2603,0,9981206,9980902
2604,0,9981104,9981002
2605,0,9981206,9981002
2606,0,9981206,9981104
2607,0,9980921,9980803
2608,0,9981103,9980803
2609,0,9981205,9980803
2610,0,9981103,9980921
2611,0,9981205,9980921
2612,0,9981205,9981103
2613,0,9980918,9980806
2614,0,9980916,9980808
2615,0,9980915,9980809
2616,0,9981201,9980809
2617,0,9981201,9980915
2618,0,9980914,9980810
2619,0,9980913,9980811
2620,0,9980912,9980812
2621,0,9980911,9980813
2622,0,9980910,9980814
2623,0,9980909,9980815
2624,0,9980908,9980816
2625,0,9981008,9980816
2626,0,9981110,9980816
2627,0,9981212,9980816
2628,0,9981008,9980908
2629,0,9981110,9980908
2630,0,9981212,9980908
2631,0,9981110,9981008
2632,0,9981212,9981008
2633,0,9981212,9981110
2634,0,9980907,9980817
2635,0,9981007,9980817
2636,0,9981109,9980817
2637,0,9981211,9980817
2638,0,9981007,9980907
2639,0,9981109,9980907
2640,0,9981211,9980907
2641,0,9981109,9981007
2642,0,9981211,9981007
2643,0,9981211,9981109
2644,0,9980906,9980818
2645,0,9981006,9980818
2646,0,9981108,9980818
2647,0,9981210,9980818
2648,0,9981006,9980906
2649,0,9981108,9980906
2650,0,9981210,9980906
2651,0,9981108,9981006
2652,0,9981210,9981006
2653,0,9981210,9981108
2654,0,9980905,9980819
2655,0,9981005,9980819
2656,0,9981107,9980819
2657,0,9981209,9980819
2658,0,9981005,9980905
2659,0,9981107,9980905
2660,0,9981209,9980905
2661,0,9981107,9981005
2662,0,9981209,9981005
2663,0,9981209,9981107
2664,0,9980904,9980820
2665,0,9981004,9980820
2666,0,9981106,9980820
2667,0,9981208,9980820
2668,0,9981004,9980904
2669,0,9981106,9980904
2670,0,9981208,9980904
2671,0,9981106,9981004
2672,0,9981208,9981004
2673,0,9981208,9981106
2674,0,9980903,9980821
2675,0,9981003,9980821
2676,0,9981105,9980821
2677,0,9981207,9980821
2678,0,9981003,9980903
2679,0,9981105,9980903
2680,0,9981207,9980903
2681,0,9981105,9981003
2682,0,9981207,9981003
2683,0,9981207,9981105
2684,0,9981111,9981009
2685,0,9981213,9981009
2686,0,9981213,9981111
2687,0,9981112,9981010
2688,0,9981214,9981010
2689,0,9981214,9981112
2690,0,9981113,9981011
2691,0,9981215,9981011
2692,0,9981215,9981113
2693,0,9981601,1180129
2694,0,9981711,1180130
2695,0,9981901,1180134
2696,0,9981821,1180139
2697,0,9981828,1180140
2698,0,9981832,1180141
2699,0,1180801,1180160
2700,0,9981401,1180160
2701,0,9981401,1180801
2702,0,9981402,1180802
2703,0,9981501,9981415
2704,0,9981701,9981602
2705,0,9981801,9981733
2706,0,9981904,9981733
2707,0,9981904,9981801
2708,0,1170239,1161237
2709,0,1190204,1161237
2710,0,1190603,1161237
2711,0,1190204,1170239
2712,0,1190603,1170239
2713,0,1190603,1190204
2714,0,1190231,1190101
2715,0,1190301,1190101
2716,0,1190812,1190101
2717,0,9990503,1190101
2718,0,1190301,1190231
2719,0,1190812,1190231
2720,0,9990503,1190231
2721,0,1190812,1190301
2722,0,9990503,1190301
2723,0,9990503,1190812
2724,0,1190601,1190202
2725,0,9992801,1190202
2726,0,9992801,1190601
2727,0,1190602,1190203
2728,0,1190604,1190205
2729,0,1191401,1190205
2730,0,9990801,1190205
2731,0,1191401,1190604
2732,0,9990801,1190604
2733,0,9990801,1191401
2734,0,1190605,1190206
2735,0,1191402,1190206
2736,0,1191402,1190605
2737,0,9990901,1190212
2738,0,1191006,1190214
2739,0,1191101,1190214
2740,0,1191101,1191006
2741,0,1191606,1190227
2742,0,1191701,1190227
2743,0,1191701,1191606
2744,0,3600403,1190228
2745,0,1190811,1190230
2746,0,1191205,1190311
2747,0,1191301,1190318
2748,0,3600148,1190328
2749,0,1191403,1190606
2750,0,1191404,1190607
2751,0,9990416,1190613
2752,0,1191116,1190801
2753,0,1191201,1190801
2754,0,1191201,1191116
2755,0,1191706,1190808
2756,0,9990513,1190901
2757,0,9990201,1191108
2758,0,1191501,1191113
2759,0,9990215,1191413
2760,0,9990401,1191413
2761,0,9990401,9990215
2762,0,1191506,1191414
2763,0,9990306,1191414
2764,0,9990306,1191506
2765,0,3600408,1191605
2766,0,9990714,3600102
2767,0,3600201,3600112
2768,0,9990103,3600120
2769,0,3600301,3600123
2770,0,9990111,3600312
2771,0,9990607,3600401
2772,0,9990301,9990210
2773,0,9990601,9990505
2774,0,9990101,1190313
2775,0,1190501,1190316
2776,0,1192101,1190507
2777,0,1192102,1190508
2778,0,1192103,1190509
2779,0,1192104,1190510
2780,0,1191801,1190512
2781,0,1192002,1190919
2782,0,1192115,1190919
2783,0,1192115,1192002
2784,0,1192001,1190920
2785,0,1192116,1190920
2786,0,1192116,1192001
2787,0,9991001,1191809
2788,0,1192114,1192003
2789,0,1192113,1192004
2790,0,9991011,1192014
2791,0,9991101,1192014
2792,0,9991101,9991011
2793,0,1192213,1190527
2794,0,9991201,1190527
2795,0,9991201,1192213
2796,0,9991303,1190539
2797,0,9991422,1190539
2798,0,9991422,9991303
2799,0,9991313,1190540
2800,0,9991412,1190540
2801,0,9991412,9991313
2802,0,9991318,1190541
2803,0,9991407,1190541
2804,0,9991407,9991318
2805,0,1192201,1191811
2806,0,9991147,1191814
2807,0,9991424,9991301
2808,0,9991423,9991302
2809,0,9991421,9991304
2810,0,9991420,9991305
2811,0,9991419,9991306
2812,0,9991418,9991307
2813,0,9991417,9991308
2814,0,9991416,9991309
2815,0,9991415,9991310
2816,0,9991414,9991311
2817,0,9991413,9991312
2818,0,9991411,9991314
2819,0,9991410,9991315
2820,0,9991409,9991316
2821,0,9991408,9991317
2822,0,9991608,9991322
2823,0,9991507,9991323
2824,0,9991607,9991323
2825,0,9991607,9991507
2826,0,9991508,9991324
2827,0,9991509,9991325
2828,0,9991510,9991326
2829,0,9991501,9991401
2830,0,9991601,9991401
2831,0,9991601,9991501
2832,0,9991502,9991402
2833,0,9991602,9991402
2834,0,9991602,9991502
2835,0,9991503,9991403
2836,0,9991603,9991403
2837,0,9991603,9991503
2838,0,9991504,9991404
2839,0,9991604,9991404
2840,0,9991604,9991504
2841,0,9991505,9991405
2842,0,9991605,9991405
2843,0,9991605,9991505
2844,0,9991606,9991506
2845,0,9991801,1190340
2846,0,9992301,1190340
2847,0,9992301,9991801
2848,0,1192301,1190341
2849,0,1192401,1190341
2850,0,9992203,1190341
2851,0,1192401,1192301
2852,0,9992203,1192301
2853,0,9992203,1192401
2854,0,1192402,1190342
2855,0,1192412,1190350
2856,0,1192403,1190343
2857,0,1192501,1190349
2858,0,9992101,1190349
2859,0,9992101,1192501
2860,0,9992216,1192304
2861,0,9992318,1192304
2862,0,9992318,9992216
2863,0,9991901,1192314
2864,0,9992001,1192515
2865,0,9991806,9991703
2866,0,9992310,9992208
2867,0,9992311,9992209
2868,0,9992312,9992210
2869,0,9992313,9992211
2870,0,9992314,9992212
2871,0,9992315,9992213
2872,0,9992316,9992214
2873,0,9992317,9992215
2874,0,9992319,9992217
2875,0,9992320,9992218
2876,0,9992321,9992219
2877,0,9992322,9992220
2878,0,9992323,9992221
2879,0,9992324,9992222
2880,0,9992325,9992223
2881,0,9992326,9992224
2882,0,9992327,9992225
2883,0,9992328,9992226
2884,0,1191336,1190643
2885,0,1192337,1190643
2886,0,1192337,1191336
2887,0,1190701,1190660
2888,0,1191426,1191311
2889,0,1191427,1191312
2890,0,1191428,1191313
2891,0,1192701,1190729
2892,0,1192801,1190729
2893,0,1192801,1192701
2894,0,1192702,1190730
2895,0,1192802,1190730
2896,0,1192802,1192702
2897,0,1192901,1190739
2898,0,1192803,1192703
2899,0,9992128,1190401
2900,0,1190756,1190411
2901,0,1193001,1190411
2902,0,9992611,1190411
2903,0,1193001,1190756
2904,0,9992611,1190756
2905,0,9992611,1193001
2906,0,1190755,1190412
2907,0,9992501,1190412
2908,0,9992601,1190412
2909,0,9992501,1190755
2910,0,9992601,1190755
2911,0,9992601,9992501
2912,0,1192610,1190748
2913,0,1192601,1192519
2914,0,1192917,1192519
2915,0,1192917,1192601
2916,0,9992618,1193002
2917,0,9992518,1193003
2918,0,9992521,1193004
2919,0,9992602,9992502
2920,0,9992603,9992503
2921,0,9992604,9992504
2922,0,9992605,9992505
2923,0,9992606,9992506
2924,0,9992607,9992507
2925,0,9992608,9992508
2926,0,9992620,9992516
